Date,Accession Number,Author,Title-Edition-ISBN,Publisher Details,Year,Pages,ISBN,Supplier,Call Number,Price,Bill No. & date,
16-May-05,1382,"Bryant, Randal & O`Hallaron, David Richard",Computer systems : a programmer's perspective .-1st .-9780130340740,"Pearson Education, Delhi",2003,"xxix, 978 p.",9.78013E+12,Union Book Stall,"005.428BRY",375,"B:T-46/200516-May-2005",
16-May-05,1383,"Baeza-Yates, R. (Ricardo) & Ribiero-Neto, Berthier",Modern information retrieval .-1st .-9780201398298,"Pearson Education, Delhi",1999,"xx, 513 p.",9.7802E+12,Union Book Stall,"025.04BAE",295,"B:T-44/200516-May-2005",
16-May-05,1384,"Beck, Kent",Extreme programming explained : embrace change .-1st .-9780201616415,"Pearson Education, Delhi",2000,"xxi, 190 p.",9.7802E+12,Union Book Stall,"005.1BEC",199,"B:T-44/200516-May-2005",
16-May-05,1385,"Handel, Rainer; Huber, Manfred N. & Schroder, Stefan","ATM networks : concepts, protocols, applications .-Third Edition .-9788178083384","Pearson Education, Delhi",1999,327 p.,9.78818E+12,Union Book Stall,"004.66HAN",260,"B:T-45/200516-May-2005",
16-May-05,1386,"Raju, G.S.N.",Antennas and wave propagation .-1st .-9788131701843,"Pearson Education, Delhi",2005,"xxii, 487 p.",9.78813E+12,Union Book Stall,"621.382 4RAJ",450,"B:T-43/200516-May-2005",
,1387,,,,,,,,,,,
15-May-05,1388,"Wolf, Wayne",Modern VLSI Design .-3rd .-9788178086538,"Pearson Education, Delhi",1997,"xx, 618 p.",9.78818E+12,Union Book Stall,"621.395WOL",375,"B:T-46/200516-May-2005",
16-May-05,1389,"Wolf, Wayne",Modern VLSI Design .-3rd .-9788178086538,"Pearson Education, Delhi",1997,"xx, 618 p.",9.78818E+12,Union Book Stall,"621.395WOL",375,"B:T-46/200516-May-2005",
31-May-05,1390,"Smith, H. Ted",Quality hand soldering and circuit board repair .-2nd .-9780827378865,"Thomson, NY",1997,"ix, 109 p.",9.78083E+12,Union Book Stall,"621.381 531 028 8SMI",138,"B:254731-May-2005",
31-May-05,1391,"Biggs, Norman L.",Discrete mathematics .-2nd .-9780195667523,"Oxford University Press, New Delhi",1985,"xiv, 425 p.",9.7802E+12,Union Book Stall,"511.1BIG",245,"B:254731-May-2005",
31-May-05,1392,"Murphy, Herta A.; Thildebronot, Herbert W. & Thomas, Jane P.",Effective business communications .-7th .-9780071145077,"Tata McGraw-Hill Publishing Company Limited, Delhi",1997,"xxii, 617 p.",9.78007E+12,Union Book Stall,"651.7MUR","1,245.00","B:254731-May-2005",
16-May-05,1393,"Ahmed, Ashfaq",Power electronics for technology .-1st .-9780132310697,"Pearson Education, Delhi",1999,"xiii, 427 p.",9.78013E+12,Union Book Stall,"621.317AHM",390,"B:T-43/200516-May-2005",
,1394,,,,,,,,,,,
16-May-05,1395,"Widrow, Bernard & Stearns, Samuel D.",Adaptive signal processing .-1st .-9780130040299,"Pearson Education, New Delhi",1985,"xviii, 474 p.",9.78013E+12,Union Book Stall,"621.382 2WID",650,"B:T-43/200516-May-2005",
,1396,,,,,,,,,,,
16-May-05,1397,"Sauer, Peter W. & Pai, M. A.",Power system dynamics and stability .-1st .-9788178082936,"Pearson Education, Delhi",1998,"x, 357 p.",9.78818E+12,Union Book Stall,"621.381 044SAU",250,"B:T-43/200516-May-2005",
16-May-05,1398,"Hubert, Charles I.","Electric machines : theory, operation, applications, adjustment, and control .-2nd .-9788129701404","Pearson Education, Delhi",2002,"xx, 556 p.",9.78813E+12,Union Book Stall,"621.310 42HUB",250,"B:T-43/200516-May-2005",
16-May-05,1399,"Weste, Neil H. E.; Harris, David & Banerjee, Ayan",CMOS VLSI design : a circuits and systems perspective .-3rd .-9788177585681,"Pearson Education, Delhi",1993,"xxiv, 967 p.",9.78818E+12,Union Book Stall,"621.395WES",750,"B:T-43/200516-May-2005",
,1400,,,,,,,,,,,
16-May-05,1401,"Bentley, John P.",Principles of measurement systems .-3rd .-9788178081342,"Pearson Education, Delhi",1995,"xi, 468 p.",9.78818E+12,Union Book Stall,"621.374BEN",250,"B:T-43/200516-May-2005",
16-May-05,1402,"Ingle, Vinay K. & Proakis, John G.",Digital signal  processing using MATLAB .-1st .-9788131501535,"Thomoson Brooks, Delhi",2004,"xiv, 418 p.",9.78813E+12,Union Book Stall,"621.382 2ING",150,"B:T-44/200516-May-2005",
16-May-05,1403,"Nilsson, James W. & Riedel, Susan A.",Introductory circuits for electrical and computer engineering .-1st .-9788178088006,"Pearson Education, Delhi",2002,"xxxii, 983 p.",9.78818E+12,Union Book Stall,"621.319 2NIL","1,375.00","B:T-44/200516-May-2005",
,1404,,,,,,,,,,,
,1405,,,,,,,,,,,
,1406,,,,,,,,,,,
,1407,,,,,,,,,,,
16-May-05,1408,"Weisman, Carl J.",The essential guide to RF and wireless .-1st .-9780130259622,"Pearson Education, Delhi",2000,"xxiii, 232 p.",9.78013E+12,Union Book Stall,"621.384WEI",390,"B:T-43/200516-May-2005",
,1409,,,,,,,,,,,
16-May-05,1410,"Wang, Xiaodong & Poor,H.  Vincent",Wireless communication systems : advanced techniques for signal reception .-1st .-9788129704061,"Pearson Education, Delhi",2004,"xv, 682 p.",9.78813E+12,Union Book Stall,"621.382WAN",295,"B:T-43/200516-May-2005",
16-May-05,1411,"Proakis, John G. & Salehi, Masoud",Communication systems engineering .-2nd .-9780130617934,"Pearson Education, New Delhi",2002,"xiv, 801 p.",9.78013E+12,Union Book Stall,"621.382JOH",195,"B:T-44/200516-May-2005",
16-May-05,1412,"Richharia, M.",Mobile satellite communications : principles and trends .-1st .-9788129700254,"Pearson Education, Delhi",2001,"xiv, 560 p.",9.78813E+12,Union Book Stall,"621.384 56RIC",660,"B:T-43/200516-May-2005",
,1413,,,,,,,,,,,
16-May-05,1414,"Stamper, David A. & Case, Thomas L.",Business data communications .-6th .-9798129703032,"Pearson Education, Delhi",2003,"xvi,768 p.",9.79813E+12,Union Book Stall,"004.6STA",700,"B:T-46/200516-May-2005",
,1415,,,,,,,,,,,
16-May-05,1416,"Sklar, Bernard",Digital communications : fundamentals and applications .-2nd .-9788177584400,"Pearson Education, New Delhi",2001,1103 p.,9.78818E+12,Union Book Stall,"621.382SKL",998,"B:T-37/200516-May-2005",
,1417,,,,,,,,,,,
16-May-05,1418,"Leung, Bosco",VLSI for wireless communication .-1st .-9780138619985,"Pearson Education, Delhi",2002,"xviii, 366 p.",9.78014E+12,Union Book Stall,"621.395LEU",500,"B:T-43/200516-May-2005",
,1419,,,,,,,,,,,
16-May-05,1420,"Tranter, William H.; Shanmugan, K. Sam; Rappaport, Theodore S. & Kosbar, Kart L.",Principles of communication systems simulation with wireless applications .-1st .-9788129705334,"Pearson Education, New Delhi",2004,"xxii, 778 p.",9.78813E+12,Union Book Stall,"621.382TRA","1,050.00","B:T-43/200516-May-2005",
,1421,,,,,,,,,,,
,1422,,,,,,,,,,,
16-May-05,1423,"Kolimbiris, Harold",Fiber optics communications .-1st .-9788129705495,"Pearson Education, New Delhi",2004,"xiv, 649 p.",9.78813E+12,Union Book Stall,"621.382 75KOL",790,"B:T-44/200516-May-2005",
,1424,,,,,,,,,,,
22-Jun-05,1425,"Zurada, Jacek M.",Introduction to artificial neural systems .-1st .-9788172246501,"Jaico Publishing House, Mumbai",2006,"xxiv, 683, 57, 19 p.",9.78817E+12,Union Book Stall,"006.32ZUR",700,"B:T-100/200522-Jun-2012",
,1426,,,,,,,,,,,
16-May-05,1427,"Agrawal, Jai P.",Power electronic systems : theory and design .-1st .-9788178082868,"Pearson Education, Delhi",2001,"xii, 562 p.",9.78818E+12,Union Book Stall,"621.317AGR",295,"B:T-43/200516-May-2005",
16-May-05,1428,"Greson, Sharon & Greson, Steven",Technical writing : process and product .-3rd .-9780130208712,"Pearson Education, Delhi",2000,"XVIII, 492 p.",9.78013E+12,Union Book Stall,"651.7GRE",275,"B:T-43/200516-May-2005",
16-May-05,1429,"McClellan, James H.; Schafer, Ronald W. & Yoder, Mark A.",Signal processing first .-1st .-9788129700759,"Pearson Education, Delhi",2003,"xxi, 489 p.",9.78813E+12,Union Book Stall,"621.382 23MCC",325,"B:T-44/200516-May-2005",
16-May-05,1430,"Millman, Jacob & Grabel, Arvin",Microelectronics : digital and analog circuits and systems .-2nd .-9780074637364,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1999,"xx, 1001 p.",9.78007E+12,Union Book Stall,"621.381MIL","1,725.00","B:T-48/200516-May-2005",
,1431,,,,,,,,,,,
,1432,,,,,,,,,,,
,1433,,,,,,,,,,,
,1434,,,,,,,,,,,
16-May-05,1435,"Mitra, Sanjit K.",Digital signal processing : a computer-based approach .-2nd .-9780070447059,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2001,"xviii, 866 p.",9.78007E+12,Union Book Stall,"621.382 2MIT","1,260.00","B:T-48/200516-May-2005",
,1436,,,,,,,,,,,
,1437,,,,,,,,,,,
,1438,,,,,,,,,,,
16-May-05,1439,"Mohan, Krishna & Raman, Meenakshi",Effective english communication .-1st .-9780074637517,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2000,"viii, 328 p.",9.78007E+12,Union Book Stall,"651.7MOH","1,200.00","B:T-48/200516-May-2005",
,1440,,,,,,,,,,,
,1441,,,,,,,,,,,
,1442,,,,,,,,,,,
,1443,,,,,,,,,,,
,1444,,,,,,,,,,,
,1445,,,,,,,,,,,
,1446,,,,,,,,,,,
16-May-05,1447,"Mohan, Krishna & Raman, Meenakshi",Effective english communication .-1st .-9780074637517,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2000,"viii, 328 p.",9.78007E+12,Union Book Stall,"651.7MOH",150,,
16-May-05,1448,"Salivahanan, S.; Kumar, N. Suresh & Vallavaraj, A.",Electronic devices and circuits .-1st .-9780074633861,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1998,"xv, 705 p.",9.78007E+12,Union Book Stall,"621.381 33SAL","1,800.00","B:T-47/200516-May-2005",
,1449,,,,,,,,,,,
,1450,,,,,,,,,,,
,1451,,,,,,,,,,,
,1452,,,,,,,,,,,
,1453,,,,,,,,,,,
,1454,,,,,,,,,,,
,1455,,,,,,,,,,,
16-May-05,1456,"Niyogi, Pradip",Numerical analysis and algorithms .-1st .-9780070494930,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2003,"xix, 549 p",9.78007E+12,Union Book Stall,"518NIY","2,500.00","B:T-48/200516-May-2005",
,1457,,,,,,,,,,,
,1458,,,,,,,,,,,
,1459,,,,,,,,,,,
,1460,,,,,,,,,,,
,1461,,,,,,,,,,,
,1462,,,,,,,,,,,
,1463,,,,,,,,,,,
,1464,,,,,,,,,,,
,1465,,,,,,,,,,,
16-May-05,1466,"Godbole, Achyut S.",Data communication and networks .-1st .-9780071231107,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2002,"xix, 504 p.",9.78007E+12,Union Book Stall,"004.65GOD","1,100.00","B:T-48/200516-May-2005",
,1467,,,,,,,,,,,
,1468,,,,,,,,,,,
,1469,,,,,,,,,,,
,1470,,,,,,,,,,,
16-May-05,1471,"Edminister, Joseph A.",Schaum's outline of theory and problems of electromagnetic .-2nd .-9780071126052,"McGraw-Hill Companies, New Delhi",1979,"vii, 322 p.",9.78007E+12,Union Book Stall,"621.34EDM",780,"B:T-49/200516-May-2005",
,1472,,,,,,,,,,,
,1473,,,,,,,,,,,
,1474,,,,,,,,,,,
16-May-05,1475,"Lipschutz, Seymour",3000 solved problems in linear algebra .-1st .-9780070589117,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2004,"vii, 480 p.",9.78007E+12,Union Book Stall,"512LIP",750,"B:T-50/200516-May-2005",
,1476,,,,,,,,,,,
,1477,,,,,,,,,,,
19-May-05,1478,"Lipschutz, Seymour & Lipson, Marc Lars",Discrete mathematics .-2nd .-9780070601741,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1997,,9.78007E+12,Union Book Stall,"511.1LIP",675,"B:T-50/200516-May-2005",
,1479,,,,,,,,,,,
,1480,,,,,,,,,,,
16-May-05,1481,"Lipschutz, Seymour & Lipson, Marc Lars",Schaum's outline of theory and problems of discrete mathematics .-2nd .-9780074637104,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1999,"ix, 528 p.",9.78007E+12,Union Book Stall,"511.1LIP",780,"B:T-50/200516-May-2005",
,1482,,,,,,,,,,,
,1483,,,,,,,,,,,
16-May-05,1484,"Liu, C. L.",Element of discrete mathematics .-2nd .-9780070434769,"Tata McGraw-Hill Publishing Company Limited, Delhi",2000,"xiv, 433 p.",9.78007E+12,Union Book Stall,"511.1LIU",900,"O:16-May-2005B:T-47/200516-May-2005",
,1485,,,,,,,,,,,
,1486,,,,,,,,,,,
,1487,,,,,,,,,,,
,1488,,,,,,,,,,,
16-May-05,1489,"Zienkiewicz, O. C.",The finite element method .-3rd .-9780070996946,"Tata Mcgraw Hill, New Delhi",1979,"xiv, 257 p.",9.78007E+12,Union Book Stall,"620.001 515 35ZIE","1,095.00","B:T-47/200516-May-2005",
,1490,,,,,,,,,,,
,1491,,,,,,,,,,,
16-May-05,1492,"Beiser, Arthur",Schaum's outline of theory and problems of applied physics .-4th .-9780070590366,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2004,"xiv, 465 p.",9.78007E+12,Union Book Stall,"621SCH",420,"B:T-49/200516-May-2005",
,1493,,,,,,,,,,,
16-May-05,1494,"Cohen, Bernard L.",Concept of nuclear physics .-1st .-9780070992498,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2005,"xii, 435 p.",9.78007E+12,Union Book Stall,"539.7COH",645,"B:T-47/200516-May-2005",
,1495,,,,,,,,,,,
,1496,,,,,,,,,,,
16-May-05,1497,"Richtmyer, F. K. ; Kennard, E. H. & Cooper, John N.",Introduction to modern physics .-6th .-9780070995420,"Tata McGraw-Hill Publishing Company Limited, Delhi",1997,"xvi, 766 p.",9.78007E+12,Union Book Stall,"530RIC","1,140.00","B:T-47/200516-May-2005",
,1498,,,,,,,,,,,
,1499,,,,,,,,,,,
,1500,,,,,,,,,,,
16-May-05,1501,"Boresi, Arthur & Schmidt, Ridhard J.",Engineering mechanics : statics & dynamics .-1st .-9789812548658,"Thomson Asia Pvt. Ltd., Singapore",2004,"xix, 772 p.",9.78981E+12,Union Book Stall,"620.1BOR","2,425.00","B:T-37/200516-May-2005",
,1502,,,,,,,,,,,
,1503,,,,,,,,,,,
,1504,,,,,,,,,,,
,1505,,,,,,,,,,,
16-May-05,1506,"Bansal, R.",A textbook of engineering mechanics .-4th,"Laxmi Publications, Delhi",2002,"xvii, 661 p.",,Union Book Stall,"620.1BAN","2,100.00","B:T-42/200516-May-2005",
,1507,,,,,,,,,,,
,1508,,,,,,,,,,,
,1509,,,,,,,,,,,
,1510,,,,,,,,,,,
,1511,,,,,,,,,,,
,1512,,,,,,,,,,,
,1513,,,,,,,,,,,
,1514,,,,,,,,,,,
,1515,,,,,,,,,,,
16-May-05,1516,"Nagchoudhari, Dipankar",Microelectronic devices .-1st .-9788178083643,"Pearson Education, Singapore",2001,"xiv, 494 p.",9.78818E+12,Union Book Stall,"621.381 5CHO","1,125.00","B:T-37/200516-May-2005",
,1517,,,,,,,,,,,
,1518,,,,,,,,,,,
,1519,,,,,,,,,,,
,1520,,,,,,,,,,,
15-May-05,1521,"Kennedy, George & Davis, Bernard",Electronic communication systems .-4th .-9780074636824,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1991,"xv, 763 p.",9.78007E+12,Union Book Stall,"621.382KEN","1,425.00","B:T-30/200515-May-2005",
,1522,,,,,,,,,,,
,1523,,,,,,,,,,,
,1524,,,,,,,,,,,
,1525,,,,,,,,,,,
15-May-05,1526,"Mahajan, A. S. & Rangwala, A. A.",Electricity and magnetism .-1st .-9780074602256,"Tata McGraw-Hill Publishing Company Limited, Delhi",1988,"xi, 508 p.",9.78007E+12,Union Book Stall,"621.34MAH",780,"O:15-May-2005B:T-31/200515-May-2005",
,1527,,,,,,,,,,,
,1528,,,,,,,,,,,
,1529,,,,,,,,,,,
16-May-05,1530,"Jain, Anil",Fundamentals of digital image processing .-1st .-9788129700834,"Pearson Education, New Delhi",1989,"xxi, 569 p",9.78813E+12,Union Book Stall,"621.367JAI",900,"B:T-35/200516-May-2005",
,1531,,,,,,,,,,,
,1532,,,,,,,,,,,
,1533,,,,,,,,,,,
16-May-05,1534,"Ziemer, Rodger E.; Tranter, William H. & Fannin, D. Ronald",Signals and systems : continuous and discrete .-4th .-9788120327573,"Prentice Hall of India, New Delhi",1998,"xvii, 622 p.",9.78812E+12,Union Book Stall,"621.382 23ZIE","1,125.00","B:T-37/200516-May-2005",
,1535,,,,,,,,,,,
,1536,,,,,,,,,,,
,1537,,,,,,,,,,,
,1538,,,,,,,,,,,
16-May-05,1539,"Oppenheim, Alan V.; Willsky, Alan S. & Nawab, S. Hamid",Signals and systems .-2nd .-9788177582628,"Pearson Education, New Delhi",1997,977 p.,9.78818E+12,Union Book Stall,"621.382 23OPP","1,475.00","B:T-37/200516-May-2005",
,1540,,,,,,,,,,,
,1541,,,,,,,,,,,
,1542,,,,,,,,,,,
,1543,,,,,,,,,,,
16-May-05,1544,"Jain, Anil",Fundamentals of digital image processing .-1st .-9788129700834,"Pearson Education, New Delhi",1989,"xxi, 569 p",9.78813E+12,Union Book Stall,"621.367JAI",225,"B:T-35/200516-May-2005",
16-May-05,1545,"Cathey, Jimmie J.",Schaum's outline of theory and problems of electronic devices and circuits .-2nd .-9780070583993,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2002,"vii, 310 p.",9.78007E+12,Union Book Stall,"621.381 33CAT",390,"B:T-50/200516-May-2005",
,1546,,,,,,,,,,,
15-May-05,1547,"Hubbard, John H.",Schaum's outline of theory and problems of programming with Java .-2nd .-9780070589421,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2004,"xii, 345 p.",9.78007E+12,Union Book Stall,"005.133HUB",390,"B:T-30/200515-May-2005",
,1548,,,,,,,,,,,
15-May-05,1549,"Bronson, Richard",Differential equations : based on Schaum's outline of theory and problems of differential equations .-2nd .-9780070587199,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2004,"x, 358 p.",9.78007E+12,Union Book Stall,"515.35BRO",450,"B:T-30/200515-May-2005",
,1550,,,,,,,,,,,
15-May-05,1551,"Metz, Clyde R.",Schaum's outline of theory and problems of physical chemistry .-2nd .-9780070589162,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1989,500 p.,9.78007E+12,Union Book Stall,"546.541MET",550,"B:T-31/200515-May-2005",
,1552,,,,,,,,,,,
15-May-05,1553,"Nelson, E. W.; Best, C. L. & Mclean, W. G.",Schaum's outline of theory and problems of engineering mechanics .-5th .-9780070586123,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2004,"viii, 518 p.",9.78007E+12,Union Book Stall,"620.1NEL","1,250.00",B:21-Apr-2005,
,1554,,,,,,,,,,,
,1555,,,,,,,,,,,
,1556,,,,,,,,,,,
,1557,,,,,,,,,,,
15-May-05,1558,"Buchanan, George R.",Schaum's outline of theory and problems of finite element analysis .-1st .-9780070587205,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2004,"viii, 264 p.",9.78007E+12,Union Book Stall,"620.001 518 25BUC",450,"B:T-30/200515-May-2005",
,1559,,,,,,,,,,,
15-May-05,1560,"Gottfried, Byron S.",Schaum's outline of theory and problems of programming with visual basic .-1st .-9780070474390,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2002,"xi, 325 p.",9.78007E+12,Union Book Stall,"005.276 8GOT",430,"B:T-30/200515-May-2005",
,1561,,,,,,,,,,,
15-May-05,1562,"Hayes, Monson H.",Schaum's outline of theory and problems of digital signal processing .-1st .-9780070586147,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2004,"ix, 432 p.",9.78007E+12,Union Book Stall,"621.382 2HAY",675,"B:T-30/200515-May-2005",
,1563,,,,,,,,,,,
,1564,,,,,,,,,,,
15-May-05,1565,"Nash, William A.",Schaum's outline of theory and problems of statics and mechanics of materials .-1st .-9780070458963,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1992,"vi, 282 p.",9.78007E+12,Union Book Stall,"620.1NAS",585,"B:T-31/200515-May-2005",
,1566,,,,,,,,,,,
,1567,,,,,,,,,,,
15-May-05,1568,"Gottfried, Byron S.",Schaum's outline of theory and problems of programming with C .-2nd .-9780074634912,"Tata McGraw-Hill Publishing Company Limited, New Delhi",1998,"vii, 532 p.",9.78007E+12,Union Book Stall,"005.135GOT","1,275.00","B:T-30/200515-May-2005",
,1569,,,,,,,,,,,
,1570,,,,,,,,,,,
,1571,,,,,,,,,,,
,1572,,,,,,,,,,,
16-May-05,1573,"Hibbeler, R. C.",Engineering mechanics statics .-1st .-81-7808-174-1,"Pearson Education, New Delhi",1997,"xv, 574 p.",81-7808-174-1,Union Book Stall,"620.1HIB","2,950.00","B:T-35/200516-May-2005",
,1574,,,,,,,,,,,
,1575,,,,,,,,,,,
,1576,,,,,,,,,,,
,1577,,,,,,,,,,,
,1578,,,,,,,,,,,
,1579,,,,,,,,,,,
,1580,,,,,,,,,,,
,1581,,,,,,,,,,,
,1582,,,,,,,,,,,
16-May-05,1583,"Hibbeler, R. C.",Engineering mechanics dynamics .-1st .-9788178081755,"Pearson Education, New Delhi",1997,"xv, 624 p.",9.78818E+12,Union Book Stall,"620.1HIB","2,950.00","B:T-35/200516-May-2005",
,1584,,,,,,,,,,,
,1585,,,,,,,,,,,
,1586,,,,,,,,,,,
,1587,,,,,,,,,,,
,1588,,,,,,,,,,,
,1589,,,,,,,,,,,
,1590,,,,,,,,,,,
,1591,,,,,,,,,,,
,1592,,,,,,,,,,,
16-May-05,1593,"Dorf, Richard C. & Bishop, Robert H.",Modern control systems .-8th .-9780201308648,"Pearson Education, New Delhi",1998,"xxiv, 855 p.",9.7802E+12,Union Book Stall,"629.8DOR",500,"B:T-35/200516-May-2005",
,1594,,,,,,,,,,,
16-May-05,1595,"Ogata, Katsuhika",Modern control engineering .-4th .-9788178085791,"Pearson Education, New Delhi",2002,976 p.,9.78818E+12,Union Book Stall,"629.831OGA",885,"B:T-37/200516-May-2005",
,1596,,,,,,,,,,,
,1597,,,,,,,,,,,
18-Apr-13,1598,"Hughes, Edward",Electrical and electronic technology .-8th,"Pearson Education, New Delhi",1995,896 p.,,Union Book Stall,"621.381HUG","1,860.00","B:T-37/200516-May-2005",
,1599,,,,,,,,,,,
,1600,,,,,,,,,,,
,1601,,,,,,,,,,,
,1602,,,,,,,,,,,
,1603,,,,,,,,,,,
16-May-05,1604,"Sklar, Bernard",Digital communications : fundamentals and applications .-2nd .-9788177584400,"Pearson Education, New Delhi",2001,1103 p.,9.78818E+12,Union Book Stall,"621.382SKL",998,"B:T-43/200516-May-2005",
